establishment_id,establishment_number,establishment_name,duns_number,street,city,state,zip,phone,grant_date,type,dbas,district,circuit,size,latitude,longitude,county,fips_code,meat_exemption_custom_slaughter,poultry_exemption_custom_slaughter,slaughter,meat_slaughter,beef_cow_slaughter,steer_slaughter,heifer_slaughter,bull_stag_slaughter,dairy_cow_slaughter,heavy_calf_slaughter,bob_veal_slaughter,formula_fed_veal_slaughter,non_formula_fed_veal_slaughter,market_swine_slaughter,sow_slaughter,roaster_swine_slaughter,boar_stag_swine_slaughter,stag_swine_slaughter,feral_swine_slaughter,goat_slaughter,young_goat_slaughter,adult_goat_slaughter,sheep_slaughter,lamb_slaughter,deer_reindeer_slaughter,antelope_slaughter,elk_slaughter,bison_slaughter,buffalo_slaughter,water_buffalo_slaughter,cattalo_slaughter,yak_slaughter,other_voluntary_livestock_slaughter,rabbit_slaughter,poultry_slaughter,young_chicken_slaughter,light_fowl_slaughter,heavy_fowl_slaughter,capon_slaughter,young_turkey_slaughter,young_breeder_turkey_slaughter,old_breeder_turkey_slaughter,fryer_roaster_turkey_slaughter,duck_slaughter,goose_slaughter,pheasant_slaughter,quail_slaughter,guinea_slaughter,ostrich_slaughter,emu_slaughter,rhea_slaughter,squab_slaughter,other_voluntary_poultry_slaughter,slaughter_or_processing_only,slaughter_only_class,slaughter_only_species,meat_slaughter_only_species,poultry_slaughter_only_species,slaughter_volume_category,processing_volume_category,beef_processing,pork_processing,antelope_processing,bison_processing,buffalo_processing,deer_processing,elk_processing,goat_processing,other_voluntary_livestock_processing,rabbit_processing,reindeer_processing,sheep_processing,yak_processing,chicken_processing,duck_processing,goose_processing,pigeon_processing,ratite_processing,turkey_processing,exotic_poultry_processing,other_voluntary_poultry_processing
2354,2354,LA FERME NOUVELLE,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,49.026835,2.749774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2355,2355,RONSARD,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,47.879297,-2.782563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2356,2356,SAS LES ELEVEURS GIRONDINS ABATTAGE,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,44.793131,-0.544549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2357,2357,SAS ARDIT MONIQUE,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,43.844022,0.410844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2358,2358,REGIE MUNICIPALE DE L ABATTOIR,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,43.654281,-0.598615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2359,2359,EARL DU BOSQUET,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,43.737732,-0.280299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2360,2360,EARL TAUZIN,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,43.776491,-0.576634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2361,2361,EARL AVICHARDIN,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,43.582903,-0.79311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2362,2362,EARL DE CHAY,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,43.569341,-0.332298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2363,2363,EARL DE LABARTHE,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,43.730202,-0.485266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2364,2364,SOCIETE D'ABATTAGE DES VOSGES SAONOISES,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,47.816673,6.358695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2365,2365,DABADIE OLIVIER,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,43.666068,-0.749556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2366,2366,GAEC DE SOUS LA VILLE,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,48.598689,-2.898056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2367,2367,GAEC DU BON REPOS,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,46.251207,5.267396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2368,2368,ELEVAGE DE LA RIGOLE,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,46.494201,4.017364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2369,2369,MONDON XAVIER (LA GARRIGUETTE),,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,44.29705,4.81766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2370,2370,VALENTIN JOEL,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,43.732926,0.557379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2371,2371,SARL MOULARD SEBASTIEN,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,43.497444,1.076712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2372,2372,PELTIER ERNEST,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,48.585323,-1.72298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2373,2373,ABATTOIR TRANSFONTALIER CERDAGNE CAPCI,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,42.465293,1.937896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2374,2374,LAURENT Thierry,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,48.305064,6.267764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2375,2375,LES POULETS DE PROVENCE,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,44.036463,4.889722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2376,2376,LA FERME DE L'AUBETTE,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,49.016762,1.9118691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2377,2377,CASIEZ BENOIT,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,50.808094,1.705195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2378,2378,CAUSSE EMILIE,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,44.028022,2.220284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2379,2379,LES ELEVEURS DE LA CHEVILLOTTE,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,47.1486846,6.3167687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2380,2380,CORICO SA,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,46.218815,4.519192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2381,2381,LA FERME DE LAUPILIERE (EARL),,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,45.422808,1.067127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2382,2382,GILLET FABIENNE,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,43.694596,5.916322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2383,2383,EARL FERME LAHOURIE,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,43.648594,-1.037228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2384,2384,VOLAILLES ELIE FRESLON,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,46.769217,-1.989851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2385,2385,SOCIETE VITREENNE D'ABATTAGE,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,48.199841,-2.264468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2386,2386,PIERSON JEAN-PAUL,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,49.471548,5.770212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2387,2387,DELPEYRAT,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,46.835096,-0.900443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2388,2388,AU PRE DE CHEZ VOUS,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,45.261759,5.039933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2389,2389,DUMONTET Evelyne,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,46.346499,2.591639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2390,2390,CAPAG,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,45.229221,4.960161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2391,2391,BRUN ROLAND Joel,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,44.454878,4.195523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2392,2392,ASSOCIATION ALTHEA ESAT LES ATELIERS DE,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,44.890179,1.292369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2393,2393,CANARD TRADITION,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,43.483422,0.450468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2394,2394,SARL LES VOLAILLES DU SEMNOZ,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,45.847719,6.060264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2395,2395,ELEVAGE DE SANTALE (EARL),,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,45.671237,5.292176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2396,2396,ABATTOIR DE PROXIMITE D'ANDREZIEUX-BOU,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,45.53661,4.302019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2397,2397,GERARD BURGAUD,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,46.835378,-1.843462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2398,2398,SARL ALMADINA,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,45.154877,1.462837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2399,2399,S.A. VOLAILLES VINCENT,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,47.905709,0.258165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2400,2400,SIMON NATHALIE,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,45.046249,0.76454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2401,2401,STATION EXPERIMENTAL DE L'OIE,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,43.826258,-0.530134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2402,2402,ABATTOIR DE BERGERAC,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,44.8295,0.458754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2403,2403,ABATTOIRS DU PAYS DE SOULE,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,43.225813,-0.878689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2404,2404,EARL FLOURET,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,43.842789,0.877713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2405,2405,ADAPEI,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,47.391292,5.394337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2406,2406,SOCIETE D'EXPLOITATION DE L'ABATTOIR DE BRIOUDE (SEAB),,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,45.297126,3.390741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2407,2407,SAS MARCEL FAVREAU,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,46.792772,-1.890685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2408,2408,EARL CERES,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,43.730935,-0.78349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2409,2409,BILLET JOEL,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,46.308907,5.096917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2410,2410,SCEA LA FERRIERE,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,46.670852,5.274471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2411,2411,REGIE MUNICIPALE DE L ABATTOIR,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,43.654281,-0.598615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2412,2412,LES SERRES DE BARBEGAL,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,43.677892,4.673313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2413,2413,GRAIN DE SAVEURS,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,46.783139,4.934418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2414,2414,SA DES ABATTOIRS PUYLAURENTAIS,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,43.566788,1.998098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2415,2415,BOIS DE BOULLE,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,47.371441,-2.480819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2416,2416,BILLET JOEL,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,46.308907,5.096917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2417,2417,EARL DOMAINE DE LA RIVIERE,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,44.788643,5.760381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2418,2418,LA FERME DE MARIE-JEANNE,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,48.47973,-2.526342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2419,2419,GAEC LURIER,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,47.346962,3.250337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2420,2420,BARBAROUX EMILIE,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,43.928917,5.645183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2421,2421,SABEST,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,49.184533,5.367029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2422,2422,VOLAILLES ET AGNEAUX DE LA FERME,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,49.410568,4.488515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2423,2423,SCEA CHATELAIN,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,48.26061,3.999475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2424,2424,EARL DE LA VALLEE DU DOR,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,44.428271,1.014957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2425,2425,CHAMP DU COQ,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,47.546643,-1.944322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2426,2426,PINAQUY HERVE,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,43.528951,-1.259397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2427,2427,EARL MESSINGER ET FILLES,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,47.970822,7.537382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2428,2428,EURL ANDRE PASCAL,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,47.288818,2.111666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2429,2429,ABATTOIR DE BERGERAC,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,44.8295,0.458754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2430,2430,DELPEYRAT,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,43.758572,0.308523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2431,2431,L'ATELIER ADP,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,46.815888,-0.665851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2432,2432,GAEC RECONNU DES NEIGES,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,48.649526,6.340906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2433,2433,VANDRIESSCHE MARTINE,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,44.192693,1.362303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2434,2434,NABONNE PHILIPPE OLIVIER PIERRE,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,42.617315,2.437386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2435,2435,GIE DU BROUIS,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,43.721153,6.60802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2436,2436,REGIE DES ABATTOIRS,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,44.143819,4.1079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2437,2437,SICABA,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,46.589412,3.061407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2438,2438,SOCIETE VITREENNE D'ABATTAGE,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,48.120301,-1.228556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
